main,mid,sub,applicationNumber,link
26,01,15,4019600001049,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3a2d05eeb9ad59d3240beccb36dc90b519cc78de02e7375858fb2c38659032889
26,11,08,4019600001049,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3a2d05eeb9ad59d3240beccb36dc90b519cc78de02e7375858fb2c38659032889
05,01,16,4019600001050,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3a2d05eeb9ad59d3240beccb36dc90b51673b9588836d81d1850928fe04d807eb
26,01,15,4019600001050,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3a2d05eeb9ad59d3240beccb36dc90b51673b9588836d81d1850928fe04d807eb
26,11,11,4019600001050,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3a2d05eeb9ad59d3240beccb36dc90b51673b9588836d81d1850928fe04d807eb
05,01,02,4019600001110,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3a2d05eeb9ad59d3240beccb36dc90b51137205d62dd0e860f461975e0f264eb3
26,01,04,4019600001110,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3a2d05eeb9ad59d3240beccb36dc90b51137205d62dd0e860f461975e0f264eb3
26,01,15,4019600001110,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3a2d05eeb9ad59d3240beccb36dc90b51137205d62dd0e860f461975e0f264eb3
05,01,16,4019600001119,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3a2d05eeb9ad59d3240beccb36dc90b51137205d62dd0e860f959277fdb2c2b79
26,01,04,4019600001119,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3a2d05eeb9ad59d3240beccb36dc90b51137205d62dd0e860f959277fdb2c2b79
26,01,15,4019600001119,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3a2d05eeb9ad59d3240beccb36dc90b51137205d62dd0e860f959277fdb2c2b79
26,02,24,4019600001119,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3a2d05eeb9ad59d3240beccb36dc90b51137205d62dd0e860f959277fdb2c2b79
05,01,16,4019600001117,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3a2d05eeb9ad59d3240beccb36dc90b51137205d62dd0e860343ec1ae5f9c43fd
26,01,04,4019600001117,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3a2d05eeb9ad59d3240beccb36dc90b51137205d62dd0e860343ec1ae5f9c43fd
26,01,15,4019600001117,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3a2d05eeb9ad59d3240beccb36dc90b51137205d62dd0e860343ec1ae5f9c43fd
13,01,06,4019600001146,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3a2d05eeb9ad59d3240beccb36dc90b51a6580d05b0de6fba5ee96c413254792d
26,01,04,4019600001146,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3a2d05eeb9ad59d3240beccb36dc90b51a6580d05b0de6fba5ee96c413254792d
26,01,21,4019600001146,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3a2d05eeb9ad59d3240beccb36dc90b51a6580d05b0de6fba5ee96c413254792d
03,02,01,4019600001184,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3a2d05eeb9ad59d3240beccb36dc90b51619eb3ed6a7c4a41b2e1d157fb38e83b
03,02,03,4019600001184,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c3a2d05eeb9ad59d3240beccb36dc90b51619eb3ed6a7c4a41b2e1d157fb38e83b
04,03,20,4019610000016,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552ed1e81ff3ca546f82bb2fb9cadf77d8f
26,01,16,4019610000016,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552ed1e81ff3ca546f82bb2fb9cadf77d8f
26,04,15,4019610000016,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552ed1e81ff3ca546f82bb2fb9cadf77d8f
10,01,13,4019610000029,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552d02a55741adf501d1329938cd573cc84
24,01,19,4019610000029,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552d02a55741adf501d1329938cd573cc84
24,09,01,4019610000029,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552d02a55741adf501d1329938cd573cc84
05,05,20,4019610000147,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e291fb30f38b02c777df2733f473067cd0c620fde8ec9f528c14a1c61bc49031276
25,12,01,4019610000147,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e291fb30f38b02c777df2733f473067cd0c620fde8ec9f528c14a1c61bc49031276
26,04,08,4019610000148,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da5526905cca2b60c264c2d56b1478aa54514
26,04,12,4019610000148,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da5526905cca2b60c264c2d56b1478aa54514
26,11,13,4019610000148,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da5526905cca2b60c264c2d56b1478aa54514
03,01,04,4019610000151,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552577c2dd9eac00fcb968dc89aea775b63
26,01,05,4019610000151,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552577c2dd9eac00fcb968dc89aea775b63
26,01,15,4019610000151,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552577c2dd9eac00fcb968dc89aea775b63
03,01,01,4019610000173,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552e953680d0be28cd75b7c03908b7f81d8
03,01,24,4019610000173,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552e953680d0be28cd75b7c03908b7f81d8
05,13,09,4019610000212,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e291fb30f38b02c777df2733f473067cd0c2ad3b389d0c3317349905055f38a05df
26,01,18,4019610000212,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e291fb30f38b02c777df2733f473067cd0c2ad3b389d0c3317349905055f38a05df
26,01,09,4019610000217,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da55241d42f33e8c8a5bbdc5a3d0fe6a73d4f
26,04,18,4019610000259,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552fd08becef24a31b8e05c44ebadebeadd
26,04,09,4019610000271,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da55296bfdbdfc4c0c6600f382aabc0ac9154
26,04,18,4019610000271,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da55296bfdbdfc4c0c6600f382aabc0ac9154
19,07,09,4019610000274,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da55296bfdbdfc4c0c660f06da62cfcad4039
26,04,12,4019610000295,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552f03609e7419d85026a0d3e0e0ecced80
26,11,02,4019610000295,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552f03609e7419d85026a0d3e0e0ecced80
26,11,12,4019610000295,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552f03609e7419d85026a0d3e0e0ecced80
26,01,12,4019610000310,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552c2560632fd4ef515401c087f9c5c296a
26,11,02,4019610000310,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552c2560632fd4ef515401c087f9c5c296a
26,11,25,4019610000310,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552c2560632fd4ef515401c087f9c5c296a
27,05,19,4019610000353,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552fc273035d6a44124f4c4800bbaab26f8
05,01,02,4019610000376,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da5520be3a3c0c9b3737a5813c62f80870f94
05,01,16,4019610000376,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da5520be3a3c0c9b3737a5813c62f80870f94
26,01,15,4019610000376,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da5520be3a3c0c9b3737a5813c62f80870f94
05,01,02,4019610000377,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da5520be3a3c0c9b3737a29b4f5feb19d55fd
05,01,16,4019610000377,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da5520be3a3c0c9b3737a29b4f5feb19d55fd
26,01,15,4019610000377,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da5520be3a3c0c9b3737a29b4f5feb19d55fd
05,01,02,4019610000378,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da5520be3a3c0c9b3737af807d3e729de53e8
05,01,16,4019610000378,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da5520be3a3c0c9b3737af807d3e729de53e8
26,01,15,4019610000378,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da5520be3a3c0c9b3737af807d3e729de53e8
05,01,02,4019610000379,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da5520be3a3c0c9b3737a703632e39256ddf0
05,01,16,4019610000379,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da5520be3a3c0c9b3737a703632e39256ddf0
26,01,15,4019610000379,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da5520be3a3c0c9b3737a703632e39256ddf0
05,01,02,4019610000380,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552a711672fb74204e54d85c36c687771ef
05,01,16,4019610000380,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552a711672fb74204e54d85c36c687771ef
26,01,15,4019610000380,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552a711672fb74204e54d85c36c687771ef
05,01,02,4019610000381,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552a711672fb74204e51e718210a914cb32
05,01,16,4019610000381,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552a711672fb74204e51e718210a914cb32
26,01,15,4019610000381,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552a711672fb74204e51e718210a914cb32
05,01,02,4019610000382,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552a711672fb74204e5b6dcc08dac7207d4
05,01,16,4019610000382,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552a711672fb74204e5b6dcc08dac7207d4
26,01,15,4019610000382,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552a711672fb74204e5b6dcc08dac7207d4
05,01,02,4019610000383,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552a711672fb74204e5425daf503a83577a
05,01,16,4019610000383,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552a711672fb74204e5425daf503a83577a
26,01,15,4019610000383,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552a711672fb74204e5425daf503a83577a
05,01,02,4019610000384,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552a711672fb74204e5ac36960687062b03
05,01,16,4019610000384,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552a711672fb74204e5ac36960687062b03
26,01,15,4019610000384,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552a711672fb74204e5ac36960687062b03
03,07,16,4019610000407,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552f9ac7d9baf4ae1013b6c478226bbba1e
03,07,24,4019610000407,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552f9ac7d9baf4ae1013b6c478226bbba1e
26,01,15,4019610000407,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552f9ac7d9baf4ae1013b6c478226bbba1e
03,04,07,4019610000412,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552b1081ea7e7d65a797aaa1225efd9c81b
03,04,22,4019610000412,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552b1081ea7e7d65a797aaa1225efd9c81b
03,04,24,4019610000412,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552b1081ea7e7d65a797aaa1225efd9c81b
02,07,23,4019610000420,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552fd6b581b96772a56d4bff0600fdf73fa
26,01,14,4019610000420,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552fd6b581b96772a56d4bff0600fdf73fa
26,04,09,4019610000420,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552fd6b581b96772a56d4bff0600fdf73fa
25,01,05,4019610000424,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552fd6b581b96772a5668b8e42082a44482
26,04,06,4019610000424,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552fd6b581b96772a5668b8e42082a44482
26,04,16,4019610000424,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552fd6b581b96772a5668b8e42082a44482
26,04,18,4019610000435,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552fc2cb1a5b6f60ae7f151d7008f29fb07
27,09,19,4019610000435,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552fc2cb1a5b6f60ae7f151d7008f29fb07
26,04,18,4019610000436,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552fc2cb1a5b6f60ae7ec2e4d1d9f7240d7
27,09,19,4019610000436,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552fc2cb1a5b6f60ae7ec2e4d1d9f7240d7
01,15,09,4019610000453,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552757a2313644968342a6f8c02f742434b
26,04,07,4019610000453,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552757a2313644968342a6f8c02f742434b
26,04,18,4019610000453,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552757a2313644968342a6f8c02f742434b
02,01,01,4019610000427,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552fd6b581b96772a56e248fffaa5967772
26,04,06,4019610000427,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552fd6b581b96772a56e248fffaa5967772
26,04,14,4019610000427,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552fd6b581b96772a56e248fffaa5967772
11,03,11,4019610000473,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e291fb30f38b02c777df2733f473067cd0c61303eee8dc5f0d344fa835d3d556e2d
02,01,02,4019610000485,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552fef03a43948eccbde7fb8a4722b33c4a
24,05,25,4019610000490,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552062f4e5b9a158aedbfcdb85a9d186253
26,04,09,4019610000490,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552062f4e5b9a158aedbfcdb85a9d186253
26,07,20,4019610000490,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552062f4e5b9a158aedbfcdb85a9d186253
26,11,08,4019610000490,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552062f4e5b9a158aedbfcdb85a9d186253
05,05,17,4019610000514,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e291fb30f38b02c777df2733f473067cd0ce8bffd013ee47125367d1e9cf9e4e234
05,05,20,4019610000514,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e291fb30f38b02c777df2733f473067cd0ce8bffd013ee47125367d1e9cf9e4e234
03,07,08,4019610000518,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552d083e0cfc80e43a6214d393051e8ca06
26,04,15,4019610000518,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552d083e0cfc80e43a6214d393051e8ca06
27,05,19,4019610000518,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552d083e0cfc80e43a6214d393051e8ca06
04,03,05,4019610000493,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552062f4e5b9a158aed6897b3ed94d96825
05,03,13,4019610000493,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552062f4e5b9a158aed6897b3ed94d96825
24,09,02,4019610000493,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552062f4e5b9a158aed6897b3ed94d96825
11,03,11,4019610000568,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da5522d5c625ee79956794778716758f139f7
26,04,16,4019610000568,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da5522d5c625ee79956794778716758f139f7
11,03,11,4019610000569,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da5522d5c625ee799567939f39347632f1aea
26,04,16,4019610000569,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da5522d5c625ee799567939f39347632f1aea
05,05,17,4019610000661,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e291fb30f38b02c777df2733f473067cd0cc4dc204e9c44e8f6e70f8ab5124d451a
05,05,20,4019610000661,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e291fb30f38b02c777df2733f473067cd0cc4dc204e9c44e8f6e70f8ab5124d451a
26,01,15,4019610000661,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e291fb30f38b02c777df2733f473067cd0cc4dc204e9c44e8f6e70f8ab5124d451a
24,15,21,4019610000670,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da55210d9440420f110c7dbcfaf1368194801
26,01,16,4019610000670,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da55210d9440420f110c7dbcfaf1368194801
24,09,07,4019610000673,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da55210d9440420f110c73a34f36c4b688ac4
26,02,18,4019610000726,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e291fb30f38b02c777df2733f473067cd0c8afc99fecf80185726b3816e55a116f9
26,05,12,4019610000726,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e291fb30f38b02c777df2733f473067cd0c8afc99fecf80185726b3816e55a116f9
26,05,24,4019610000726,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=ad7a17eeeef6e4ea4b5e22ef00dd3e291fb30f38b02c777df2733f473067cd0c8afc99fecf80185726b3816e55a116f9
03,04,04,4019610000748,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da5529be7acdfd64219351c90038be8e882c9
07,01,22,4019610000748,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da5529be7acdfd64219351c90038be8e882c9
01,01,05,4019610000870,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552631473b7d3d1cb4cc7d24f2181fefc48
25,01,06,4019610000870,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552631473b7d3d1cb4cc7d24f2181fefc48
26,11,13,4019610000870,http://plus.kipris.or.kr/kiprisplusws/fileToss.jsp?arg=75a63eed5a438998fe897a23675ce4c36bf521a77ea88330fd902413e50da552631473b7d3d1cb4cc7d24f2181fefc48
